z,ds,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.416738,0.426372,0.869697,-0.650833,0.000582,0.284338,-0.237997
0.433565,0.443103,0.915152,-0.674640,-0.001111,0.325530,-0.124720
0.452510,0.461712,0.915152,-0.679823,-0.002071,0.276043,-0.176782
0.472566,0.482104,0.950000,-0.689423,-0.001852,0.224553,-0.025459
0.492820,0.503508,0.981818,-0.686927,-0.000917,0.102694,0.004005
0.513689,0.525720,1.000000,-0.668688,0.001718,0.023456,0.219404
0.534682,0.546904,1.000000,-0.641618,0.006185,-0.116996,0.213397
0.554746,0.566585,1.000000,-0.605525,0.012666,-0.192229,0.397616
0.571883,0.583338,1.000000,-0.556952,0.020548,-0.335256,0.574970
0.584775,0.596805,1.000000,-0.476894,0.030253,-0.566674,0.630750
0.595216,0.607486,1.000000,-0.394916,0.041883,-0.649058,0.734016
0.601406,0.613006,1.000000,-0.315049,0.050460,-0.688819,0.809248
0.601864,0.612264,1.000000,-0.229040,0.055296,-0.629892,0.687675
0.599290,0.607773,1.000000,-0.131895,0.058184,-0.614159,0.672800
0.592418,0.599895,1.000000,-0.064699,0.059730,-0.558378,0.644195
0.582752,0.588791,1.000000,0.005376,0.060425,-0.554374,0.593849
0.571218,0.573134,1.000000,0.060284,0.059410,-0.487723,0.490011
0.557997,0.556462,1.000000,0.102905,0.058349,-0.487151,0.439952
0.543604,0.539479,1.000000,0.134198,0.056555,-0.367008,0.389320
0.528292,0.522826,1.000000,0.155125,0.053970,-0.328963,0.350131
0.512768,0.506295,1.000000,0.174707,0.049956,-0.188796,0.262026
0.497619,0.490811,1.000000,0.163956,0.044907,-0.183361,0.193659
0.483444,0.477067,1.000000,0.161268,0.038891,-0.065793,0.081239
0.471509,0.465035,1.000000,0.129783,0.031597,-0.017735,0.024029
0.461932,0.455122,1.000000,0.115384,0.023211,0.032610,0.025745
0.454067,0.447258,1.000000,0.086010,0.015290,0.067223,-0.057783
0.448663,0.441854,1.000000,0.065467,0.009803,0.072658,-0.076663
0.445894,0.439085,1.000000,0.033790,0.007199,0.078665,-0.042050
0.445304,0.438400,1.000000,0.005568,0.006763,-0.025745,0.014875
0.447184,0.440423,1.000000,-0.012863,0.008890,-0.064362,0.057211
0.451013,0.444540,1.000000,-0.002496,0.012925,-0.125578,0.070655
0.455280,0.448663,1.000000,0.002880,0.017076,-0.222550,0.190512
0.457815,0.450862,1.000000,0.004800,0.019465,-0.221978,0.210822
0.461370,0.453603,1.000000,0.009023,0.022224,-0.197950,0.203671
0.465872,0.457145,1.000000,0.016511,0.025871,-0.229988,0.254588
0.470125,0.461734,1.000000,0.019199,0.030416,-0.288057,0.362431
0.473777,0.465818,0.998485,0.034558,0.034342,-0.331251,0.364719
0.477729,0.470297,0.998485,0.037629,0.038405,-0.379594,0.371871
0.481930,0.475361,0.936364,0.056252,0.042655,-0.385601,0.396185
0.485156,0.478396,0.848485,0.088698,0.045786,-0.457687,0.432800
0.487034,0.479267,0.734848,0.126135,0.047529,-0.487151,0.496018
0.488009,0.478516,0.734848,0.165492,0.048797,-0.487151,0.473134
0.486991,0.476060,0.615152,0.197170,0.049246,-0.543790,0.609296
0.482995,0.471057,0.501515,0.240751,0.049535,-0.594135,0.611584
0.475924,0.464177,0.501515,0.296043,0.050918,-0.656781,0.605577
0.467048,0.455445,0.396970,0.342695,0.053601,-0.711704,0.646769
0.454427,0.442153,0.306061,0.400867,0.056130,-0.659356,0.657353
0.438058,0.426312,0.221212,0.459615,0.059652,-0.683384,0.664219
0.419322,0.408151,0.221212,0.516251,0.064046,-0.704266,0.608724
0.397187,0.386639,0.143939,0.567703,0.067781,-0.617020,0.514040
0.373087,0.363018,0.089394,0.615124,0.071105,-0.450536,0.495160
0.347345,0.337611,0.089394,0.651217,0.073029,-0.424219,0.391036
0.321256,0.311043,0.053030,0.662928,0.073002,-0.219118,0.156186
0.295019,0.284567,0.027273,0.654481,0.070560,-0.155900,0.164481
0.269912,0.258742,0.010606,0.634898,0.065560,-0.091251,0.018880
0.247119,0.234223,0.010606,0.598997,0.058259,0.022598,-0.106984
0.225962,0.211771,0.000000,0.573271,0.047703,0.197378,-0.223695
0.206972,0.191438,0.000000,0.508187,0.034159,0.328677,-0.384457
0.191781,0.175720,0.000000,0.447136,0.020396,0.381597,-0.484290
0.181624,0.165899,0.000000,0.384356,0.009717,0.401907,-0.487723
0.176039,0.159931,0.000000,0.321769,0.003128,0.279761,-0.419356
0.173858,0.156407,0.000000,0.266669,-0.000302,0.266889,-0.324672
0.174600,0.155951,0.000000,0.235759,-0.001380,0.214541,-0.294350
0.176429,0.157588,0.000000,0.192946,-0.000872,0.191657,-0.239714
0.181363,0.161179,0.000000,0.153397,0.001177,0.123576,-0.168486
0.187249,0.165100,0.000000,0.126135,0.004700,0.089535,-0.176782
0.194503,0.170053,0.000000,0.110008,0.009529,0.045197,-0.098975
0.201715,0.175444,0.000000,0.091193,0.014671,-0.012300,-0.071228
0.208622,0.182255,0.000000,0.090809,0.021088,0.014875,-0.027461
0.215826,0.189746,0.000000,0.091961,0.027903,-0.040048,-0.024029
0.222465,0.196816,0.016667,0.076986,0.034234,-0.104124,0.021168
0.229148,0.204075,0.060606,0.087930,0.040613,-0.096400,0.054636
0.235738,0.211096,0.060606,0.084474,0.047020,-0.144171,0.038903
0.240326,0.216595,0.133333,0.080634,0.051378,-0.085530,0.044624
0.244382,0.223144,0.231818,0.092537,0.054875,-0.036615,0.034899
0.249496,0.229504,0.342424,0.070267,0.058034,-0.044338,0.004577
0.254878,0.235126,0.342424,0.061052,0.059305,-0.021740,-0.069511
0.260815,0.242309,0.342424,0.049532,0.059478,0.008296,-0.108987
0.267797,0.249723,0.342424,0.026110,0.058164,0.038903,-0.074660
0.275169,0.257814,0.342424,0.020351,0.056606,0.030322,-0.058927
0.283705,0.268220,0.656061,0.007103,0.055969,0.116710,-0.150465
0.293183,0.278656,0.750000,0.000768,0.053011,0.158760,-0.196519
0.303191,0.289815,0.836364,-0.041853,0.048477,0.213969,-0.259451
0.314914,0.303455,0.836364,-0.065851,0.043069,0.214255,-0.266031
0.328209,0.318045,0.913636,-0.095225,0.037080,0.284338,-0.310369
0.345467,0.335830,0.968182,-0.114808,0.032218,0.221692,-0.203671
0.364744,0.355298,0.968182,-0.136694,0.028095,0.132729,-0.151323
0.384755,0.375789,0.989394,-0.149365,0.024824,0.103266,-0.092682
0.405730,0.397243,1.000000,-0.152629,0.022971,0.050060,-0.038903
0.427718,0.419663,1.000000,-0.150325,0.023265,-0.021740,0.001716
0.450530,0.442762,1.000000,-0.143030,0.026657,-0.185649,0.074946
0.471742,0.465077,1.000000,-0.122295,0.032260,-0.382455,0.347556
0.488699,0.483280,1.000000,-0.080634,0.038635,-0.464552,0.405911
0.502344,0.498315,1.000000,-0.016895,0.047427,-0.548939,0.531203
0.515034,0.511006,1.000000,0.062012,0.059450,-0.734302,0.707127
0.523925,0.519609,1.000000,0.124215,0.070633,-0.817544,0.776352
0.527902,0.524113,1.000000,0.188914,0.078961,-0.756042,0.730869
0.529571,0.525926,1.000000,0.249390,0.085331,-0.804385,0.728009
0.527652,0.524055,1.000000,0.305834,0.088576,-0.775780,0.681668
0.523012,0.519271,1.000000,0.355174,0.089638,-0.691680,0.614159
0.516467,0.512679,1.000000,0.398179,0.090179,-0.653348,0.579832
0.508985,0.504525,1.000000,0.439072,0.090173,-0.619308,0.510321
0.500099,0.494393,1.000000,0.466335,0.088309,-0.572681,0.445101
0.489684,0.482684,1.000000,0.502236,0.085163,-0.458545,0.424505
0.479097,0.471569,1.000000,0.505884,0.082148,-0.426507,0.384457
0.469213,0.460343,1.000000,0.521435,0.078485,-0.347842,0.304934
0.461611,0.449577,1.000000,0.524314,0.074444,-0.355852,0.128152
0.456215,0.439722,1.000000,0.525850,0.070169,-0.367008,0.242002
0.448022,0.429756,1.000000,0.485341,0.064080,-0.242288,0.067223
0.439351,0.421277,1.000000,0.470750,0.057015,-0.240858,0.074660
0.433707,0.415201,1.000000,0.437921,0.050863,-0.250584,0.025459
0.430021,0.411084,1.000000,0.419106,0.047229,-0.263170,0.066651
0.428369,0.408377,1.000000,0.416994,0.045739,-0.328963,0.071228
0.426168,0.405937,1.000000,0.407011,0.043591,-0.275757,0.054922
0.423877,0.403982,1.000000,0.391844,0.041340,-0.253730,0.071514
0.422318,0.402662,1.000000,0.384164,0.039839,-0.190798,0.068367
0.421864,0.402160,1.000000,0.368806,0.039421,-0.280047,0.085244
0.421833,0.402033,1.000000,0.356710,0.039447,-0.310369,0.008010
0.422024,0.402319,1.000000,0.365734,0.039720,-0.270894,0.095542
0.422609,0.403145,1.000000,0.354791,0.040367,-0.294064,0.136448
0.423521,0.404009,1.000000,0.355558,0.041294,-0.283480,0.101549
0.424863,0.405255,1.000000,0.348455,0.042537,-0.343837,0.147890
0.427937,0.407802,1.000000,0.349223,0.044889,-0.312658,0.188510
0.431180,0.410229,1.000000,0.346343,0.047377,-0.408486,0.188510
0.434370,0.413516,1.000000,0.352487,0.050650,-0.392181,0.238569
0.437092,0.415998,1.000000,0.363622,0.053264,-0.462836,0.212825
0.438705,0.416652,1.000000,0.357286,0.054853,-0.456257,0.234851
0.439332,0.416991,1.000000,0.372837,0.055271,-0.355280,0.108129
0.439611,0.417557,1.000000,0.386468,0.055595,-0.368152,0.229988
0.440223,0.418169,1.000000,0.389540,0.056208,-0.380739,0.209392
0.440705,0.418700,1.000000,0.390500,0.056703,-0.448533,0.223981
0.439860,0.418095,1.000000,0.401827,0.055996,-0.367294,0.185649
0.438627,0.417293,1.000000,0.431585,0.055427,-0.362431,0.222836
0.437049,0.416769,1.000000,0.428321,0.055291,-0.308367,0.233420
0.436151,0.416207,1.000000,0.462303,0.056148,-0.419928,0.318951
0.437335,0.418015,1.000000,0.488029,0.058357,-0.441668,0.319809
0.433534,0.416611,1.000000,0.464991,0.058008,-0.385888,0.141597
0.431607,0.417080,1.000000,0.479390,0.058727,-0.383599,0.235423
0.431527,0.419110,1.000000,0.497052,0.060329,-0.512896,0.293492
0.428424,0.416054,1.000000,0.508572,0.058603,-0.394469,0.288057
0.424762,0.411961,1.000000,0.520283,0.055741,-0.308367,0.173635
0.422684,0.408780,1.000000,0.535066,0.053535,-0.315518,0.220834
0.421535,0.407200,1.000000,0.545241,0.052293,-0.361573,0.255733
0.419212,0.404733,1.000000,0.551576,0.049884,-0.379880,0.208534
0.415735,0.401112,1.000000,0.531994,0.046183,-0.303218,0.039762
0.411988,0.398420,1.000000,0.519515,0.043050,-0.207676,0.095256
0.410040,0.398677,1.000000,0.509723,0.042361,-0.341835,0.106698
0.410381,0.399785,1.000000,0.515867,0.042935,-0.361573,0.196519
0.410532,0.398881,1.000000,0.501084,0.043143,-0.378164,0.200238
0.410047,0.396719,1.000000,0.504348,0.042625,-0.288915,0.121287
0.410479,0.395425,1.000000,0.516251,0.043079,-0.322383,0.180500
0.411950,0.395314,1.000000,0.526618,0.044610,-0.396758,0.217687
0.412882,0.395766,1.000000,0.546009,0.045441,-0.384743,0.236853
0.413556,0.395242,1.000000,0.570583,0.045994,-0.300929,0.276901
0.414047,0.394247,1.000000,0.597077,0.046410,-0.271180,0.296639
0.416228,0.394366,1.000000,0.618580,0.048283,-0.281192,0.148462
0.414791,0.393840,1.000000,0.612628,0.048578,-0.340691,0.330393
0.413149,0.393302,1.000000,0.617812,0.049312,-0.361859,0.265173
0.414267,0.394324,1.000000,0.610324,0.051131,-0.392753,0.314946
0.414192,0.394727,1.000000,0.636242,0.051889,-0.384743,0.193945
0.413246,0.392967,1.000000,0.655633,0.052157,-0.461692,0.329535
0.412970,0.390725,1.000000,0.680207,0.052405,-0.426221,0.232848
0.412850,0.389982,1.000000,0.688271,0.052650,-0.500595,0.173921
0.411148,0.389047,1.000000,0.694222,0.051760,-0.461406,0.265459
0.408713,0.386324,1.000000,0.701326,0.050129,-0.349273,0.244863
0.407103,0.382749,1.000000,0.715533,0.049689,-0.413349,0.193659
0.405852,0.379150,1.000000,0.713613,0.048906,-0.378164,0.323242
0.403568,0.376817,1.000000,0.725900,0.047519,-0.342693,0.141883
0.401234,0.375010,1.000000,0.722252,0.046264,-0.391609,0.240286
0.399279,0.374110,1.000000,0.730892,0.045603,-0.398760,0.267461
0.397711,0.372878,1.000000,0.729548,0.044546,-0.379594,0.207103
0.396175,0.371294,1.000000,0.731660,0.043133,-0.374445,0.241430
0.394897,0.369968,1.000000,0.728780,0.042408,-0.430798,0.148748
0.394656,0.369631,1.000000,0.728780,0.042921,-0.482574,0.254016
0.396776,0.370696,1.000000,0.684623,0.044349,-0.417354,0.221406
0.397808,0.369810,1.000000,0.673296,0.044510,-0.492300,0.145316
0.402309,0.371724,1.000000,0.666960,0.047439,-0.556948,0.284910
0.408012,0.374790,1.000000,0.672912,0.051788,-0.583551,0.302932
0.409049,0.373142,1.000000,0.685391,0.053787,-0.498593,0.348414
0.406733,0.369435,1.000000,0.694606,0.054242,-0.536352,0.120429
0.403917,0.366428,0.990909,0.712653,0.054209,-0.409630,0.162193
0.401071,0.364062,0.990909,0.716877,0.053743,-0.345554,0.165912
0.394828,0.358825,0.974242,0.728396,0.050125,-0.279189,0.168772
0.387129,0.352660,0.960606,0.726284,0.045136,-0.254588,0.090107
0.380145,0.348552,0.960606,0.721100,0.041602,-0.281478,0.041478
0.373371,0.347004,0.943939,0.729548,0.040279,-0.219404,0.086102
0.367068,0.347028,0.919697,0.727628,0.039638,-0.208820,0.097545
0.360744,0.345402,0.889394,0.726092,0.039231,-0.267461,0.036329
0.361264,0.347456,0.889394,0.738379,0.042584,-0.260882,0.151037
0.361173,0.350434,0.856061,0.745674,0.045803,-0.412491,0.353563
0.358662,0.347586,0.819697,0.758538,0.047815,-0.351847,0.325244
0.354422,0.346703,0.819697,0.769289,0.049891,-0.440524,0.285196
0.350114,0.346565,0.759091,0.776008,0.051287,-0.475995,0.297783
0.345817,0.343801,0.687879,0.788679,0.051345,-0.469129,0.216829
0.341432,0.340376,0.610606,0.796167,0.050397,-0.342979,0.260596
0.338272,0.336592,0.610606,0.803078,0.049617,-0.497735,0.292062
0.334906,0.331405,0.519697,0.800775,0.049184,-0.501454,0.155328
0.333599,0.326263,0.431818,0.825157,0.050541,-0.538641,0.369296
0.332088,0.320677,0.431818,0.857794,0.053040,-0.635041,0.267175
0.326032,0.310258,0.345455,0.901183,0.053705,-0.642764,0.458259
0.317042,0.295181,0.269697,0.939389,0.054545,-0.538641,0.433087
0.302592,0.278477,0.206061,0.956667,0.054789,-0.413063,0.225983
0.291253,0.265700,0.206061,0.993145,0.057129,-0.481144,0.377020
0.274288,0.249167,0.163636,1.011959,0.056336,-0.411346,0.193659
0.255529,0.231031,0.140909,1.007928,0.053941,-0.221406,0.105554
0.238685,0.215242,0.140909,0.983545,0.051327,-0.257735,0.064934
0.223829,0.200434,0.139394,0.982969,0.047760,-0.191657,-0.163909
0.210534,0.186900,0.156061,0.956859,0.043708,-0.186794,-0.043766
0.195699,0.173790,0.183333,0.897152,0.036293,-0.054922,-0.139309
0.181544,0.161553,0.183333,0.848003,0.027716,0.087819,-0.302932
0.174087,0.155198,0.210606,0.799431,0.021362,0.003719,-0.267461
0.170119,0.148642,0.240909,0.747978,0.015173,0.079809,-0.254302
0.166296,0.142756,0.240909,0.719180,0.009173,0.071514,-0.375590
0.166375,0.142022,0.278788,0.678095,0.005593,0.112705,-0.350989
0.171465,0.143036,0.331818,0.652753,0.004586,0.065220,-0.235709
0.178224,0.146727,0.406061,0.619539,0.005705,0.076377,-0.202241
0.186151,0.152689,0.406061,0.601685,0.008091,0.009154,-0.162193
0.191493,0.157455,0.495455,0.558872,0.008843,0.054922,-0.252872
0.197863,0.164017,0.592424,0.531994,0.009485,0.058355,-0.271180
0.205801,0.174639,0.592424,0.497820,0.011059,0.043194,-0.232276
0.215241,0.189018,0.686364,0.469214,0.014774,0.028033,-0.188224
0.228886,0.203956,0.768182,0.445024,0.018780,-0.034040,-0.112705
0.244680,0.218887,0.840909,0.419874,0.022579,-0.042908,-0.106126
0.261695,0.235519,0.840909,0.404515,0.027124,-0.124720,-0.057211
0.277995,0.252922,0.906061,0.377253,0.030985,-0.061216,-0.010298
0.294798,0.270683,0.962121,0.368422,0.034933,-0.129869,-0.018880
0.312549,0.288962,0.962121,0.373989,0.039154,-0.223123,0.042050
0.330841,0.307733,1.000000,0.357478,0.043999,-0.274898,0.169916
0.348179,0.324976,1.000000,0.371493,0.048501,-0.319809,0.186221
0.364973,0.342201,1.000000,0.373605,0.054231,-0.391036,0.203385
0.380610,0.358701,1.000000,0.404131,0.060753,-0.481716,0.328963
0.393999,0.374295,1.000000,0.443872,0.068291,-0.510893,0.456257
0.405280,0.387733,1.000000,0.476894,0.076441,-0.514612,0.391895
0.414117,0.398295,1.000000,0.512987,0.085405,-0.571537,0.505744
0.421536,0.406578,1.000000,0.556376,0.094026,-0.661072,0.603861
0.426089,0.412138,1.000000,0.598997,0.099541,-0.692538,0.569821
0.427691,0.415274,1.000000,0.639122,0.102516,-0.646769,0.509177
0.427889,0.416094,1.000000,0.671760,0.103284,-0.623885,0.340691
0.427451,0.415513,1.000000,0.700366,0.102719,-0.454541,0.423647
0.425579,0.413545,1.000000,0.731084,0.100773,-0.519189,0.394183
0.422708,0.410530,1.000000,0.748746,0.097851,-0.387890,0.345554
0.419544,0.407175,1.000000,0.769865,0.094550,-0.483718,0.325244
0.415552,0.403183,1.000000,0.782152,0.090560,-0.456257,0.300357
0.411578,0.399161,1.000000,0.787144,0.086513,-0.422789,0.310083
0.407232,0.394719,1.000000,0.794631,0.082112,-0.295494,0.287485
0.402689,0.390127,1.000000,0.808838,0.077646,-0.323528,0.267461
0.399102,0.386589,1.000000,0.811910,0.074133,-0.390464,0.273468
0.395010,0.382593,1.000000,0.811526,0.070146,-0.376162,0.344982
0.390656,0.378095,1.000000,0.821509,0.065784,-0.372729,0.227985
0.386797,0.373900,1.000000,0.813254,0.061998,-0.161907,0.203099
0.383653,0.370469,1.000000,0.813062,0.058839,-0.305792,0.167342
0.380967,0.367735,1.000000,0.808838,0.056223,-0.355852,0.237711
0.378545,0.365312,1.000000,0.819205,0.053981,-0.328963,0.209106
0.376261,0.363124,1.000000,0.818821,0.051951,-0.410202,0.149893
0.374187,0.361002,1.000000,0.811910,0.049970,-0.369868,0.200524
0.372123,0.358843,1.000000,0.811142,0.047827,-0.294064,0.087819
0.370445,0.357165,1.000000,0.819205,0.046277,-0.266031,0.209964
0.369279,0.356047,1.000000,0.817669,0.045134,-0.257163,0.227699
0.368212,0.355123,1.000000,0.819013,0.044236,-0.265173,0.259737
0.367255,0.354263,1.000000,0.828037,0.043370,-0.344982,0.202241
0.366371,0.353330,1.000000,0.826117,0.042484,-0.363861,0.203385
0.365617,0.352529,1.000000,0.832452,0.041716,-0.242574,0.203099
0.364974,0.351838,1.000000,0.833604,0.041072,-0.357854,0.112992
0.364401,0.351361,1.000000,0.823237,0.040591,-0.345268,0.209392
0.363787,0.350794,1.000000,0.827461,0.040089,-0.264314,0.138450
0.363550,0.350749,1.000000,0.833604,0.040033,-0.409344,0.207962
0.363201,0.350639,1.000000,0.852227,0.039986,-0.397902,0.258021
0.362715,0.350250,1.000000,0.853763,0.039657,-0.400190,0.185363
0.362076,0.349755,1.000000,0.845315,0.039129,-0.253158,0.164481
0.361715,0.349441,1.000000,0.850499,0.038859,-0.378450,0.177640
0.361304,0.349174,1.000000,0.856451,0.038543,-0.384743,0.237711
0.360759,0.348677,1.000000,0.862594,0.038015,-0.271466,0.284624
0.359992,0.347862,1.000000,0.861826,0.037216,-0.331537,0.250584
0.359315,0.347090,1.000000,0.879489,0.036541,-0.354708,0.205673
0.359363,0.347089,1.000000,0.875457,0.036598,-0.373587,0.188510
0.359242,0.347016,1.000000,0.874497,0.036522,-0.383885,0.266889
0.358758,0.346532,1.000000,0.887744,0.036022,-0.323528,0.236281
0.358220,0.345946,1.000000,0.881793,0.035457,-0.304076,0.238283
0.357402,0.345128,1.000000,0.889088,0.034635,-0.362717,0.234279
0.356995,0.344818,1.000000,0.893888,0.034314,-0.374159,0.184505
0.356843,0.344760,1.000000,0.893504,0.034352,-0.323242,0.237425
0.356839,0.344805,1.000000,0.901759,0.034413,-0.356710,0.102408
0.356750,0.344620,1.000000,0.903871,0.034226,-0.416781,0.259737
0.356292,0.343874,1.000000,0.899455,0.033728,-0.263742,0.146746
0.356136,0.343671,1.000000,0.905599,0.033575,-0.401334,0.182503
0.355782,0.343413,1.000000,0.915198,0.033306,-0.306078,0.218832
0.355432,0.343302,1.000000,0.911934,0.033221,-0.415065,0.205387
0.354926,0.342748,1.000000,0.916926,0.032682,-0.391609,0.278617
0.354418,0.341760,1.000000,0.928061,0.032053,-0.345268,0.101549
0.353956,0.340676,1.000000,0.924798,0.031463,-0.376448,0.151895
0.353815,0.340343,1.000000,0.931709,0.031640,-0.435375,0.217401
0.352960,0.339680,1.000000,0.944956,0.031820,-0.435947,0.103838
0.352436,0.338532,1.000000,0.948604,0.031874,-0.370441,0.099261
0.350579,0.336579,1.000000,0.934013,0.031239,-0.315804,0.158188
0.350189,0.335806,1.000000,0.943804,0.031213,-0.362145,0.251728
0.350269,0.334687,1.000000,0.944188,0.031366,-0.420214,0.158760
0.350473,0.333549,1.000000,0.947644,0.031552,-0.403051,0.281764
0.350706,0.332536,1.000000,0.949372,0.031767,-0.423647,0.192229
0.350213,0.330605,1.000000,0.957435,0.031197,-0.338116,0.182503
0.349591,0.328161,1.000000,0.959739,0.030589,-0.221120,0.151323
0.348956,0.326854,1.000000,0.953788,0.030004,-0.366436,0.061502
0.348851,0.326271,1.000000,0.963003,0.029938,-0.267461,0.182789
0.348877,0.325626,1.000000,0.962235,0.029928,-0.405339,0.252014
0.348267,0.324249,1.000000,0.962235,0.029396,-0.303218,0.239714
0.347580,0.323130,1.000000,0.960699,0.028892,-0.377306,0.169344
0.346762,0.322024,1.000000,0.955707,0.028054,-0.377592,0.205101
0.346563,0.321777,1.000000,0.963771,0.027978,-0.246007,0.270894
0.347082,0.321817,1.000000,0.958203,0.028221,-0.412777,0.258593
0.346869,0.321364,1.000000,0.965307,0.027982,-0.278903,0.275184
0.346619,0.321162,1.000000,0.958971,0.027834,-0.353277,0.137878
0.346646,0.321286,1.000000,0.968954,0.027936,-0.288629,0.318665
0.346721,0.321456,1.000000,0.963771,0.028061,-0.432228,0.187652
0.347213,0.321804,1.000000,0.967802,0.028462,-0.368438,0.216829
0.347430,0.322117,1.000000,0.965883,0.028715,-0.340691,0.251156
0.347106,0.321506,1.000000,0.980282,0.028560,-0.406483,0.216257
0.347184,0.321440,1.000000,0.972218,0.028665,-0.349559,0.168200
0.347546,0.321370,1.000000,0.986617,0.029060,-0.415351,0.084958
0.347606,0.320807,1.000000,0.987577,0.029041,-0.403623,0.174493
0.346813,0.319774,1.000000,0.979514,0.028458,-0.321239,0.166198
0.345750,0.318903,1.000000,0.991801,0.028057,-0.272610,0.031752
0.345772,0.319164,1.000000,0.996792,0.028614,-0.301501,0.221406
0.345278,0.318479,1.000000,0.986617,0.028498,-0.304076,0.159046
0.345171,0.318181,1.000000,0.988345,0.028570,-0.367580,0.240572
0.344449,0.317075,1.000000,0.992377,0.027780,-0.377878,0.157330
0.344220,0.316894,1.000000,0.994105,0.027465,-0.374445,0.145316
0.343900,0.317293,1.000000,0.991225,0.027945,-0.225125,0.244863
