z,ds,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0.666178,-0.021789,-0.001161,-0.001228,0.102440,0.103929,0.109924,0.113227
0.666183,-0.021762,-0.001164,-0.001234,0.102437,0.103933,0.109924,0.113227
0.666165,-0.021763,-0.001181,-0.001229,0.102439,0.103930,0.109924,0.113227
0.666181,-0.021774,-0.001237,-0.001211,0.102448,0.103921,0.109924,0.113227
0.666165,-0.021791,-0.001221,-0.001215,0.102446,0.103922,0.109924,0.113227
0.666163,-0.021790,-0.001192,-0.001221,0.102443,0.103925,0.109924,0.113227
0.666229,-0.021818,-0.001163,-0.001231,0.102437,0.103930,0.109924,0.113227
0.666257,-0.021852,-0.001144,-0.001235,0.102434,0.103931,0.109924,0.113227
0.666274,-0.021854,-0.001133,-0.001239,0.102432,0.103933,0.109924,0.113227
0.666248,-0.021835,-0.001111,-0.001249,0.102428,0.103939,0.109924,0.113227
0.666257,-0.021822,-0.001144,-0.001238,0.102434,0.103934,0.109924,0.113227
0.666277,-0.021836,-0.001127,-0.001240,0.102432,0.103934,0.109924,0.113227
0.666285,-0.021853,-0.001102,-0.001244,0.102430,0.103936,0.109924,0.113227
0.666284,-0.021849,-0.001066,-0.001256,0.102424,0.103942,0.109924,0.113227
0.666287,-0.021855,-0.001052,-0.001259,0.102422,0.103944,0.109924,0.113227
0.666263,-0.021842,-0.001032,-0.001266,0.102419,0.103947,0.109924,0.113227
0.666259,-0.021858,-0.001047,-0.001266,0.102418,0.103947,0.109924,0.113227
0.666231,-0.021857,-0.001100,-0.001247,0.102429,0.103937,0.109924,0.113227
0.666191,-0.021802,-0.001084,-0.001255,0.102425,0.103943,0.109924,0.113227
0.666178,-0.021794,-0.001090,-0.001255,0.102425,0.103943,0.109924,0.113227
0.666224,-0.021848,-0.001070,-0.001258,0.102423,0.103943,0.109924,0.113227
0.666228,-0.021851,-0.001034,-0.001267,0.102418,0.103948,0.109924,0.113227
0.666185,-0.021819,-0.001046,-0.001262,0.102421,0.103946,0.109924,0.113227
0.666162,-0.021839,-0.001019,-0.001271,0.102416,0.103950,0.109924,0.113227
0.666145,-0.021829,-0.001038,-0.001264,0.102420,0.103947,0.109924,0.113227
0.666154,-0.021838,-0.001001,-0.001276,0.102413,0.103953,0.109924,0.113227
0.666160,-0.021821,-0.000968,-0.001283,0.102410,0.103956,0.109924,0.113227
0.666170,-0.021836,-0.000956,-0.001283,0.102410,0.103956,0.109924,0.113227
0.666167,-0.021820,-0.000953,-0.001289,0.102407,0.103959,0.109924,0.113227
0.666167,-0.021803,-0.000944,-0.001291,0.102407,0.103961,0.109924,0.113227
0.666180,-0.021847,-0.000923,-0.001297,0.102403,0.103963,0.109924,0.113227
0.666127,-0.021860,-0.000929,-0.001298,0.102402,0.103964,0.109924,0.113227
0.666107,-0.021877,-0.000939,-0.001290,0.102405,0.103959,0.109924,0.113227
0.666089,-0.021877,-0.000921,-0.001295,0.102403,0.103962,0.109924,0.113227
0.666072,-0.021872,-0.000990,-0.001279,0.102411,0.103953,0.109924,0.113227
0.666037,-0.021837,-0.000967,-0.001282,0.102410,0.103955,0.109924,0.113227
0.666046,-0.021811,-0.000965,-0.001288,0.102408,0.103959,0.109924,0.113227
0.666031,-0.021786,-0.000946,-0.001293,0.102406,0.103963,0.109924,0.113227
0.665993,-0.021765,-0.000928,-0.001294,0.102406,0.103964,0.109924,0.113227
0.665990,-0.021760,-0.000912,-0.001301,0.102403,0.103968,0.109924,0.113227
0.665981,-0.021724,-0.000954,-0.001296,0.102406,0.103966,0.109924,0.113227
0.666000,-0.021707,-0.000922,-0.001298,0.102405,0.103967,0.109924,0.113227
0.665968,-0.021685,-0.000890,-0.001305,0.102402,0.103971,0.109924,0.113227
0.665971,-0.021674,-0.000873,-0.001309,0.102401,0.103974,0.109924,0.113227
0.665962,-0.021668,-0.000878,-0.001311,0.102399,0.103975,0.109924,0.113227
0.665956,-0.021703,-0.000833,-0.001321,0.102394,0.103979,0.109924,0.113227
0.665958,-0.021671,-0.000845,-0.001315,0.102397,0.103977,0.109924,0.113227
0.665928,-0.021650,-0.000827,-0.001321,0.102395,0.103981,0.109924,0.113227
0.665931,-0.021684,-0.000818,-0.001330,0.102389,0.103984,0.109924,0.113227
0.665940,-0.021728,-0.000836,-0.001324,0.102392,0.103981,0.109924,0.113227
0.665933,-0.021744,-0.000825,-0.001324,0.102391,0.103980,0.109924,0.113227
0.665908,-0.021732,-0.000818,-0.001327,0.102390,0.103982,0.109924,0.113227
0.665915,-0.021714,-0.000827,-0.001323,0.102393,0.103980,0.109924,0.113227
0.665958,-0.021701,-0.000839,-0.001321,0.102394,0.103979,0.109924,0.113227
0.665979,-0.021698,-0.000840,-0.001319,0.102395,0.103979,0.109924,0.113227
0.665962,-0.021685,-0.000852,-0.001319,0.102395,0.103979,0.109924,0.113227
0.665935,-0.021692,-0.000905,-0.001302,0.102404,0.103970,0.109924,0.113227
0.665925,-0.021758,-0.000878,-0.001313,0.102397,0.103974,0.109924,0.113227
0.665908,-0.021747,-0.000864,-0.001316,0.102395,0.103976,0.109924,0.113227
0.665912,-0.021743,-0.000835,-0.001321,0.102393,0.103978,0.109924,0.113227
0.665921,-0.021723,-0.000823,-0.001321,0.102393,0.103979,0.109924,0.113227
0.665964,-0.021716,-0.000797,-0.001328,0.102387,0.103983,0.109924,0.113227
0.665939,-0.021670,-0.000830,-0.001332,0.102385,0.103984,0.109917,0.113227
0.665883,-0.021668,-0.000809,-0.001327,0.102384,0.103976,0.109924,0.113227
0.665824,-0.021525,-0.000803,-0.001310,0.102391,0.103961,0.109924,0.113196
0.665671,-0.021261,-0.000672,-0.001231,0.102433,0.103895,0.109924,0.113058
0.665412,-0.020608,-0.000206,-0.001294,0.102397,0.103918,0.109887,0.112951
0.665116,-0.019640,0.000093,-0.001362,0.102352,0.103953,0.109753,0.112798
0.664765,-0.018657,0.000417,-0.001208,0.102442,0.103844,0.109753,0.112523
0.664121,-0.017103,0.001900,-0.001230,0.102432,0.103822,0.109760,0.112113
0.663549,-0.014416,0.003342,-0.001244,0.102423,0.103820,0.109746,0.111665
0.662546,-0.012355,0.004391,-0.001155,0.102442,0.103744,0.109694,0.111220
0.661830,-0.010690,0.005685,-0.001079,0.102423,0.103621,0.109686,0.110724
0.660816,-0.008472,0.006642,-0.000852,0.102479,0.103382,0.109627,0.110066
0.660126,-0.005803,0.006443,-0.000656,0.102500,0.103177,0.109523,0.109776
0.659347,-0.003220,0.006512,-0.000755,0.102340,0.103129,0.109456,0.109835
0.658498,-0.000788,0.007862,-0.001036,0.102082,0.103161,0.109582,0.109880
0.658022,0.001903,0.009654,-0.001301,0.101805,0.103185,0.109842,0.109917
0.657800,0.004032,0.010383,-0.001584,0.101490,0.103195,0.109812,0.109977
0.657347,0.005582,0.010379,-0.001862,0.101194,0.103191,0.109575,0.110044
0.657003,0.006518,0.010145,-0.001924,0.101004,0.103069,0.109441,0.110044
0.656652,0.006697,0.009760,-0.001992,0.100805,0.102948,0.109249,0.110021
0.656299,0.004780,0.009242,-0.001977,0.100657,0.102759,0.109072,0.109954
0.655919,0.001122,0.009216,-0.001957,0.100521,0.102573,0.109020,0.109880
0.655832,-0.003828,0.009493,-0.001937,0.100382,0.102416,0.109131,0.109887
0.655905,-0.009859,0.009262,-0.001869,0.100280,0.102249,0.109190,0.109932
0.656569,-0.016164,0.009176,-0.001846,0.100188,0.102126,0.109109,0.109865
0.657560,-0.022157,0.008697,-0.001717,0.100165,0.101968,0.109109,0.109858
0.658711,-0.028150,0.008794,-0.001744,0.100068,0.101892,0.109101,0.109850
0.659943,-0.033032,0.008950,-0.001793,0.100000,0.101847,0.109094,0.109850
0.661446,-0.037066,0.009295,-0.001881,0.100000,0.101837,0.109109,0.109850
0.662720,-0.040072,0.009445,-0.001847,0.100000,0.101783,0.109197,0.109850
0.663999,-0.042550,0.009461,-0.001856,0.100000,0.101757,0.109234,0.109857
0.665235,-0.044340,0.008707,-0.001791,0.100000,0.101712,0.109116,0.109857
0.666285,-0.046403,0.008046,-0.001622,0.100007,0.101635,0.109116,0.109858
0.667226,-0.049858,0.007591,-0.001372,0.100177,0.101526,0.109116,0.109716
0.667996,-0.054144,0.006744,-0.001137,0.100366,0.101450,0.109109,0.109679
0.668803,-0.058273,0.006003,-0.000984,0.100537,0.101451,0.109168,0.109768
0.669471,-0.062843,0.005585,-0.000846,0.100734,0.101481,0.109175,0.109739
0.670025,-0.067051,0.005435,-0.000702,0.100959,0.101540,0.109308,0.109753
0.670566,-0.070644,0.005070,-0.000592,0.101207,0.101665,0.109352,0.109761
0.670935,-0.073355,0.004520,-0.000534,0.101456,0.101851,0.109301,0.109813
0.671095,-0.075338,0.003405,-0.000302,0.101828,0.101982,0.109264,0.109843
0.671157,-0.075460,0.003226,-0.000158,0.102200,0.102198,0.109360,0.109850
0.670760,-0.073744,0.002889,0.000053,0.102628,0.102404,0.109367,0.109746
0.670340,-0.069723,0.002265,0.000144,0.103014,0.102717,0.109375,0.109828
0.669753,-0.064194,0.001539,0.000378,0.103472,0.102957,0.109293,0.109753
0.668973,-0.056789,0.001340,0.000537,0.103887,0.103229,0.109271,0.109672
0.668165,-0.046811,0.000825,0.000642,0.104270,0.103522,0.109271,0.109716
0.667247,-0.035934,0.000616,0.000765,0.104660,0.103785,0.109301,0.109709
0.666336,-0.025697,0.000650,0.000832,0.104991,0.104059,0.109367,0.109716
0.665116,-0.016742,0.000884,0.000867,0.105225,0.104314,0.109456,0.109768
0.663607,-0.009798,0.001227,0.000814,0.105367,0.104523,0.109508,0.109791
0.661756,-0.006974,0.001125,0.000781,0.105421,0.104633,0.109375,0.109731
0.659847,-0.005473,0.000905,0.000749,0.105443,0.104700,0.109264,0.109731
0.657708,-0.004533,0.000645,0.000822,0.105516,0.104696,0.109264,0.109731
0.655613,-0.004736,0.000607,0.000844,0.105526,0.104680,0.109264,0.109716
0.653532,-0.005845,0.000989,0.000770,0.105449,0.104684,0.109279,0.109716
0.651450,-0.007697,0.001272,0.000682,0.105341,0.104668,0.109286,0.109724
0.649512,-0.009732,0.001331,0.000656,0.105258,0.104613,0.109286,0.109724
0.647372,-0.012044,0.001494,0.000612,0.105160,0.104560,0.109286,0.109724
0.645253,-0.014796,0.001606,0.000586,0.105058,0.104486,0.109286,0.109724
0.643173,-0.017659,0.001725,0.000549,0.104944,0.104411,0.109286,0.109724
0.641154,-0.020783,0.001794,0.000525,0.104832,0.104324,0.109286,0.109724
0.639056,-0.024173,0.001657,0.000561,0.104744,0.104198,0.109286,0.109724
0.637093,-0.027625,0.001568,0.000580,0.104644,0.104076,0.109286,0.109724
0.635459,-0.030261,0.001353,0.000615,0.104579,0.103966,0.109286,0.109739
0.633808,-0.032801,0.001200,0.000615,0.104488,0.103851,0.109293,0.109776
0.632035,-0.034951,0.001519,0.000671,0.104395,0.103679,0.109330,0.109657
0.630568,-0.035283,0.002345,0.000628,0.104207,0.103573,0.109382,0.109538
0.629424,-0.034437,0.002382,0.000679,0.104045,0.103409,0.109427,0.109560
0.628201,-0.031971,0.002855,0.000352,0.103678,0.103417,0.109323,0.109694
0.627502,-0.027508,0.002880,0.000274,0.103468,0.103320,0.109308,0.109798
0.626925,-0.022186,0.003522,0.000256,0.103270,0.103160,0.109390,0.109761
0.626614,-0.015861,0.004037,0.000169,0.103026,0.103028,0.109449,0.109746
0.626419,-0.009680,0.004435,0.000032,0.102753,0.102906,0.109390,0.109724
0.626185,-0.004281,0.004587,-0.000116,0.102446,0.102774,0.109330,0.109783
0.626119,-0.000420,0.005012,-0.000125,0.102180,0.102548,0.109330,0.109746
0.626208,0.001965,0.005159,-0.000205,0.101901,0.102351,0.109338,0.109761
0.626335,0.002296,0.005592,-0.000352,0.101611,0.102182,0.109316,0.109746
0.626184,0.000200,0.005643,-0.000506,0.101330,0.102026,0.109227,0.109753
0.626045,-0.004042,0.005909,-0.000523,0.101139,0.101840,0.109242,0.109701
0.625900,-0.009776,0.006104,-0.000563,0.100968,0.101707,0.109249,0.109679
0.626075,-0.017034,0.005677,-0.000554,0.100859,0.101571,0.109256,0.109776
0.626143,-0.023829,0.006247,-0.000682,0.100698,0.101530,0.109249,0.109761
0.626514,-0.028733,0.006341,-0.000738,0.100599,0.101486,0.109256,0.109768
0.627063,-0.033087,0.006255,-0.000691,0.100563,0.101402,0.109242,0.109739
0.627338,-0.036754,0.006288,-0.000683,0.100522,0.101355,0.109205,0.109687
0.627391,-0.039689,0.006325,-0.000647,0.100517,0.101310,0.109160,0.109583
0.627142,-0.041307,0.006391,-0.000513,0.100589,0.101230,0.109249,0.109508
0.626638,-0.043006,0.006559,-0.000629,0.100535,0.101300,0.109205,0.109523
0.625765,-0.045195,0.006025,-0.000595,0.100593,0.101312,0.109197,0.109620
0.624398,-0.049085,0.006061,-0.000736,0.100581,0.101424,0.109168,0.109701
0.623015,-0.053226,0.005865,-0.000585,0.100741,0.101425,0.109242,0.109687
0.621214,-0.057378,0.005942,-0.000622,0.100850,0.101559,0.109264,0.109701
0.619318,-0.061842,0.005337,-0.000487,0.101086,0.101625,0.109286,0.109709
0.617346,-0.065513,0.005356,-0.000374,0.101346,0.101749,0.109323,0.109627
0.615496,-0.068523,0.004548,-0.000282,0.101625,0.101931,0.109301,0.109709
0.613389,-0.071201,0.003754,-0.000108,0.101981,0.102094,0.109242,0.109687
0.611180,-0.071983,0.003701,-0.000012,0.102352,0.102350,0.109323,0.109701
0.608780,-0.071069,0.003386,0.000142,0.102770,0.102603,0.109375,0.109664
0.606622,-0.068078,0.002758,0.000306,0.103217,0.102900,0.109375,0.109679
0.604145,-0.063815,0.002286,0.000402,0.103619,0.103216,0.109279,0.109664
0.601671,-0.056841,0.002087,0.000494,0.104036,0.103556,0.109330,0.109709
0.598970,-0.047478,0.002451,0.000673,0.104480,0.103843,0.109449,0.109597
0.596262,-0.036471,0.003078,0.000568,0.104751,0.104259,0.109508,0.109590
0.593559,-0.026030,0.002627,0.000699,0.105126,0.104521,0.109515,0.109612
0.590624,-0.016807,0.002639,0.000676,0.105378,0.104844,0.109434,0.109605
0.588078,-0.010300,0.002464,0.000869,0.105632,0.104952,0.109523,0.109590
0.585108,-0.007157,0.002601,0.000763,0.105640,0.105108,0.109390,0.109583
0.582275,-0.005152,0.002854,0.000708,0.105664,0.105208,0.109375,0.109568
0.579462,-0.003790,0.003089,0.000819,0.105741,0.105197,0.109516,0.109568
0.576594,-0.003508,0.003219,0.000837,0.105724,0.105174,0.109575,0.109568
0.573569,-0.003545,0.003051,0.000739,0.105618,0.105168,0.109501,0.109635
0.570973,-0.004369,0.002852,0.000768,0.105564,0.105087,0.109501,0.109672
0.567967,-0.006659,0.002544,0.000758,0.105480,0.104961,0.109501,0.109724
0.565135,-0.009719,0.002704,0.000715,0.105356,0.104851,0.109501,0.109687
0.562744,-0.013339,0.002467,0.000761,0.105263,0.104705,0.109493,0.109687
0.560297,-0.017384,0.002664,0.000713,0.105106,0.104595,0.109486,0.109687
0.557952,-0.021514,0.002953,0.000621,0.104925,0.104507,0.109486,0.109687
0.555999,-0.025268,0.002837,0.000636,0.104811,0.104373,0.109478,0.109687
0.554438,-0.028879,0.002507,0.000718,0.104742,0.104216,0.109478,0.109687
0.553028,-0.031969,0.002497,0.000730,0.104649,0.104106,0.109471,0.109687
0.551643,-0.034281,0.002504,0.000718,0.104570,0.104041,0.109478,0.109687
0.550390,-0.036759,0.002366,0.000761,0.104517,0.103942,0.109478,0.109687
0.548992,-0.038939,0.002479,0.000737,0.104439,0.103889,0.109478,0.109687
0.547612,-0.040779,0.002231,0.000795,0.104411,0.103800,0.109478,0.109687
0.546248,-0.042359,0.002392,0.000761,0.104347,0.103771,0.109478,0.109687
0.544779,-0.043722,0.002446,0.000744,0.104299,0.103738,0.109478,0.109694
0.543504,-0.045252,0.002768,0.000633,0.104194,0.103748,0.109478,0.109694
0.542242,-0.046353,0.002775,0.000630,0.104162,0.103717,0.109478,0.109694
0.540892,-0.047236,0.002758,0.000650,0.104144,0.103680,0.109478,0.109687
0.539649,-0.047769,0.002574,0.000687,0.104147,0.103644,0.109478,0.109687
0.538247,-0.048535,0.002315,0.000770,0.104168,0.103579,0.109478,0.109687
0.536875,-0.049000,0.002328,0.000771,0.104156,0.103565,0.109478,0.109687
0.535512,-0.049405,0.002441,0.000734,0.104123,0.103571,0.109478,0.109687
0.534369,-0.049783,0.002425,0.000750,0.104121,0.103550,0.109478,0.109687
0.533025,-0.050118,0.002571,0.000694,0.104083,0.103571,0.109478,0.109687
0.531712,-0.050084,0.002657,0.000660,0.104065,0.103588,0.109478,0.109687
0.530492,-0.050287,0.002793,0.000647,0.104053,0.103589,0.109478,0.109687
0.528976,-0.050252,0.002775,0.000643,0.104051,0.103592,0.109478,0.109687
0.527792,-0.050260,0.002734,0.000631,0.104044,0.103597,0.109478,0.109687
0.526451,-0.050275,0.002633,0.000677,0.104068,0.103573,0.109478,0.109687
0.525214,-0.050158,0.002678,0.000667,0.104066,0.103582,0.109478,0.109687
0.524104,-0.049957,0.002582,0.000689,0.104088,0.103581,0.109478,0.109687
0.522749,-0.050079,0.002568,0.000694,0.104102,0.103589,0.109478,0.109687
0.521481,-0.049681,0.002489,0.000731,0.104153,0.103603,0.109478,0.109687
0.520241,-0.049596,0.002576,0.000703,0.104189,0.103668,0.109478,0.109687
0.518920,-0.049325,0.002739,0.000675,0.104248,0.103756,0.109478,0.109687
0.517833,-0.049169,0.002929,0.000593,0.104295,0.103889,0.109478,0.109687
0.516856,-0.049301,0.002834,0.000626,0.104429,0.103989,0.109478,0.109687
0.515858,-0.049345,0.003091,0.000558,0.104545,0.104176,0.109478,0.109687
0.514850,-0.048986,0.002993,0.000571,0.104743,0.104361,0.109478,0.109687
0.513986,-0.049012,0.002777,0.000631,0.104989,0.104545,0.109478,0.109687
0.512857,-0.049045,0.002886,0.000611,0.105231,0.104808,0.109478,0.109687
0.511971,-0.049079,0.002627,0.000659,0.105532,0.105058,0.109478,0.109694
0.511310,-0.049274,0.002555,0.000694,0.105844,0.105334,0.109478,0.109694
0.510284,-0.049404,0.002700,0.000648,0.106153,0.105692,0.109486,0.109701
0.509642,-0.049904,0.002640,0.000663,0.106513,0.106036,0.109486,0.109701
0.509129,-0.050639,0.002726,0.000658,0.106875,0.106406,0.109486,0.109694
0.508458,-0.050499,0.002735,0.000627,0.107279,0.106841,0.109486,0.109701
0.508215,-0.050784,0.002599,0.000658,0.107737,0.107266,0.109486,0.109709
0.507896,-0.051606,0.002817,0.000624,0.108154,0.107719,0.109486,0.109709
0.507197,-0.051976,0.002944,0.000588,0.108594,0.108199,0.109501,0.109709
0.506767,-0.052721,0.002594,0.000684,0.109136,0.108644,0.109508,0.109709
0.506308,-0.054022,0.002356,0.000757,0.109667,0.109098,0.109508,0.109716
0.505906,-0.055147,0.002421,0.000711,0.110156,0.109629,0.109501,0.109724
0.505837,-0.055269,0.002627,0.000657,0.110685,0.110211,0.109508,0.109739
0.506009,-0.055673,0.002597,0.000649,0.111248,0.110781,0.109515,0.109753
0.506033,-0.055692,0.002902,0.000584,0.111802,0.111406,0.109530,0.109753
0.505871,-0.055398,0.002932,0.000582,0.112411,0.112022,0.109545,0.109753
0.505917,-0.055667,0.002509,0.000688,0.113077,0.112580,0.109545,0.109761
0.505839,-0.056733,0.002361,0.000629,0.113648,0.113188,0.109545,0.109843
0.505519,-0.058052,0.002077,0.000522,0.114195,0.113810,0.109545,0.110006
0.505365,-0.059445,0.002152,0.000420,0.114754,0.114462,0.109545,0.110073
0.505045,-0.060134,0.002173,0.000387,0.115385,0.115123,0.109553,0.110103
0.504773,-0.060676,0.001774,0.000415,0.116064,0.115759,0.109553,0.110163
0.504478,-0.061279,0.001629,0.000441,0.116751,0.116410,0.109553,0.110193
0.504130,-0.062138,0.001718,0.000420,0.117414,0.117094,0.109553,0.110185
0.504013,-0.063053,0.001847,0.000387,0.118075,0.117789,0.109553,0.110185
0.503949,-0.063804,0.001916,0.000385,0.118757,0.118478,0.109575,0.110185
0.504072,-0.064339,0.002002,0.000417,0.119463,0.119161,0.109619,0.110185
0.504258,-0.064446,0.002151,0.000496,0.120201,0.119839,0.109723,0.110185
0.504540,-0.064248,0.002548,0.000561,0.120940,0.120541,0.109887,0.110200
0.504962,-0.063974,0.003005,0.000648,0.121688,0.121238,0.110095,0.110223
0.505377,-0.064154,0.003409,0.000657,0.122413,0.121978,0.110222,0.110230
0.506013,-0.064090,0.003640,0.000776,0.123199,0.122675,0.110379,0.110230
0.506531,-0.063468,0.004085,0.000948,0.124014,0.123367,0.110626,0.110230
0.506982,-0.062849,0.005102,0.000943,0.124745,0.124158,0.110874,0.110237
0.507390,-0.062663,0.005747,0.001016,0.125513,0.124897,0.111099,0.110245
0.507795,-0.062264,0.006868,0.000989,0.126232,0.125697,0.111363,0.110260
0.508129,-0.061666,0.007751,0.001016,0.126988,0.126479,0.111635,0.110282
0.508511,-0.060867,0.008408,0.001057,0.127763,0.127257,0.111892,0.110335
0.508793,-0.059896,0.008753,0.001057,0.128535,0.128051,0.112112,0.110462
0.509103,-0.058836,0.009251,0.001105,0.129335,0.128837,0.112363,0.110559
0.509350,-0.058010,0.010283,0.001128,0.130108,0.129643,0.112668,0.110611
0.509508,-0.056759,0.011745,0.000991,0.130804,0.130530,0.113035,0.110731
0.509795,-0.055086,0.012482,0.000980,0.131587,0.131367,0.113403,0.110904
0.510415,-0.053183,0.012458,0.001078,0.132442,0.132146,0.113757,0.111152
0.510544,-0.051698,0.012009,0.001000,0.133223,0.132972,0.114004,0.111575
0.510769,-0.049591,0.011133,0.001022,0.134065,0.133755,0.114329,0.112075
0.510546,-0.047413,0.010578,0.000965,0.134877,0.134582,0.114647,0.112607
0.510030,-0.044971,0.010913,0.000774,0.135615,0.135494,0.115059,0.113127
0.509256,-0.042268,0.011063,0.000643,0.136385,0.136389,0.115536,0.113657
0.508623,-0.039317,0.010692,0.000510,0.137179,0.137283,0.115959,0.114267
0.508254,-0.036886,0.009385,0.000575,0.138079,0.138066,0.116313,0.114880
0.507905,-0.034602,0.008048,0.000559,0.138933,0.138866,0.116644,0.115575
0.507366,-0.031293,0.006925,0.000518,0.139799,0.139710,0.117071,0.116329
0.506938,-0.026875,0.006187,0.000583,0.140739,0.140556,0.117651,0.117040
0.506441,-0.022918,0.005991,0.000514,0.141610,0.141474,0.118226,0.117739
0.505812,-0.020077,0.005774,0.000343,0.142411,0.142411,0.118715,0.118426
0.505565,-0.017579,0.004635,0.000454,0.143348,0.143198,0.119246,0.119109
0.505438,-0.014529,0.003665,0.000588,0.144307,0.144000,0.119811,0.119828
0.504905,-0.011048,0.003427,0.000433,0.145144,0.144954,0.120339,0.120567
0.504243,-0.007772,0.002695,0.000429,0.146052,0.145836,0.120893,0.121269
0.503786,-0.004755,0.001957,0.000594,0.147036,0.146644,0.121465,0.121893
0.502897,-0.001942,0.002161,0.000544,0.147905,0.147558,0.122065,0.122528
0.501721,0.000927,0.002922,0.000291,0.148678,0.148583,0.122684,0.123165
0.500898,0.003323,0.002654,0.000399,0.149622,0.149424,0.123314,0.123739
0.500138,0.004807,0.002490,0.000533,0.150553,0.150235,0.123914,0.124290
0.499078,0.006598,0.003099,0.000393,0.151368,0.151198,0.124474,0.124835
0.498128,0.009155,0.003598,0.000269,0.152211,0.152171,0.125095,0.125407
0.497313,0.011655,0.003524,0.000395,0.153172,0.153020,0.125744,0.125982
0.496589,0.013954,0.003766,0.000472,0.154101,0.153893,0.126413,0.126541
0.495764,0.016338,0.004495,0.000377,0.154941,0.154853,0.127119,0.127145
